Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated"
40.371,976.00,13.49,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.55,0.00,0.99,-18.00,0.00
40.521,976.00,13.49,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.55,0.00,0.99,-18.00,0.00
40.671,976.00,13.49,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,0.99,-18.00,0.00
40.822,976.00,13.49,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,0.99,-18.00,0.00
40.972,976.00,13.49,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,1.00,-18.00,0.00
41.122,976.00,13.49,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,1.00,-18.00,0.00
41.272,976.00,13.49,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,1.00,-18.00,0.00
41.422,977.50,13.49,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,1.00,-18.00,0.00
41.572,977.50,13.50,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,1.00,-18.00,0.00
41.722,977.50,13.50,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,1.00,-18.00,0.00
41.871,977.50,13.50,0.02,36.00,36.84,32.25,40.96,36.90,49.06,38.25,42.00,14.22,36.50,0.00,13.50,0.00,1.00,-18.00,0.00
