source,t,rpm,map_kpa,v_kmh,t_amb,load_pct,air_gps,lam,spark,iat_pre_c,ect_c,oil_c,rad_out_c,tps,gear,wastegate,spark_tgt,oil_filt_c,boost_tgt,trq_wheel,corr_flow,press_ratio,stable,stable_rate,maf_pinned
3aca2ec1-20260907_072817.csv,2.73,783.0,35.68,0.0,33.0,18.0,5.56,1.02,0.0,81.15,91.86,96.0,65.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,0,1,0
3aca2ec1-20260907_072817.csv,2.88,783.0,35.68,0.0,33.0,18.0,5.56,1.02,0.0,81.15,91.86,96.0,65.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,3.03,783.0,35.68,0.0,33.0,26.25,5.56,1.02,0.0,81.15,91.86,96.0,65.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,3.18,783.0,35.68,0.0,33.0,26.25,5.56,1.02,0.0,81.34,91.86,96.0,65.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,3.33,783.0,35.68,0.0,33.0,26.25,5.56,1.02,0.0,81.34,91.86,96.0,65.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,3.48,783.0,35.66,0.0,33.0,26.25,5.56,1.02,0.0,81.34,89.36,96.0,65.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,3.63,783.0,35.66,0.0,33.0,26.25,5.56,1.02,0.0,81.34,89.36,96.0,68.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,3.78,783.0,35.66,0.0,33.0,26.25,5.56,1.02,0.0,81.34,89.36,96.0,68.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,3.93,783.0,35.66,0.0,33.0,26.25,5.56,1.02,0.0,81.34,89.36,96.0,68.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,4.08,783.0,35.66,0.0,33.0,26.25,5.56,1.02,0.0,81.34,89.36,96.0,68.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,4.23,783.0,35.66,2.22,33.0,26.25,5.56,1.02,0.0,81.34,89.36,96.0,68.25,8.41,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,4.41,783.0,35.66,2.22,33.0,26.25,5.56,1.02,0.0,81.34,89.36,96.0,68.25,12.73,0.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,4.562,783.0,35.66,2.22,33.0,26.25,5.56,1.02,0.0,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,4.71,783.0,35.66,2.22,33.0,26.25,5.56,0.99,0.0,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,4.862,783.0,35.66,2.22,33.0,26.25,5.56,0.99,9.75,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,5.01,783.0,35.66,2.22,33.0,26.25,5.56,0.99,9.75,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,5.162,1041.5,26.54,2.22,33.0,26.25,5.56,0.99,9.75,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,5.31,1041.5,26.54,2.22,33.0,26.25,5.56,0.99,9.75,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.00595,1.0262,1,1,0
3aca2ec1-20260907_072817.csv,5.462,1041.5,26.54,2.22,33.0,26.25,5.56,0.99,9.75,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.00595,1.0297,0,1,0
3aca2ec1-20260907_072817.csv,5.61,1041.5,51.84,2.22,33.0,26.25,11.11,0.99,9.75,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,0,1,0
3aca2ec1-20260907_072817.csv,5.76,1041.5,51.84,2.22,33.0,26.25,11.11,0.99,9.75,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,5.91,1041.5,51.84,2.22,33.0,30.0,11.11,0.99,9.75,81.34,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,6.062,1041.5,51.84,2.22,33.0,30.0,11.11,0.99,9.75,81.25,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,6.21,1041.5,51.84,2.22,33.0,30.0,11.11,0.99,9.75,81.25,89.36,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,6.362,1041.5,51.84,2.22,33.0,30.0,11.11,0.99,9.75,81.25,89.06,96.0,68.25,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,6.51,1041.5,51.84,2.22,33.0,30.0,11.11,0.99,9.75,81.25,89.06,96.0,69.75,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,6.662,1041.5,51.84,2.22,33.0,30.0,11.11,0.99,9.75,81.25,89.06,96.0,69.75,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,6.81,1041.5,51.84,2.22,33.0,30.0,11.11,0.99,9.75,81.25,89.06,96.0,69.75,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,6.962,1041.5,51.84,2.22,33.0,30.0,11.11,0.99,9.75,81.25,89.06,96.0,69.75,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,7.11,1041.5,51.84,13.39,33.0,30.0,11.11,0.99,9.75,81.25,89.06,96.0,69.75,12.73,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,7.262,1041.5,51.84,13.39,33.0,30.0,11.11,0.99,9.75,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,7.41,1041.5,51.84,13.39,33.0,30.0,11.11,0.99,9.75,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,7.562,1041.5,51.84,13.39,33.0,30.0,11.11,1.0,9.75,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,7.71,1041.5,51.84,13.39,33.0,30.0,11.11,1.0,24.0,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,7.862,1041.5,51.84,13.39,33.0,30.0,11.11,1.0,24.0,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,8.01,2088.0,25.21,13.39,33.0,30.0,11.11,1.0,24.0,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,1,1,0
3aca2ec1-20260907_072817.csv,8.162,2088.0,25.21,13.39,33.0,30.0,11.11,1.0,24.0,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01189,1.0297,0,1,0
3aca2ec1-20260907_072817.csv,8.31,2088.0,25.21,13.39,33.0,30.0,11.11,1.0,24.0,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01189,1.0477,0,1,0
3aca2ec1-20260907_072817.csv,8.46,2088.0,35.3,13.39,33.0,30.0,15.56,1.0,24.0,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,0,1,0
3aca2ec1-20260907_072817.csv,8.61,2088.0,35.3,13.39,33.0,30.0,15.56,1.0,24.0,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,8.79,2088.0,35.3,13.39,33.0,22.5,15.56,1.0,24.0,81.25,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,8.94,2088.0,35.3,13.39,33.0,22.5,15.56,1.0,24.0,81.04,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,9.09,2088.0,35.3,13.39,33.0,22.5,15.56,1.0,24.0,81.04,89.06,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,9.24,2088.0,35.31,13.39,33.0,22.5,15.56,1.0,24.0,81.04,90.16,96.0,69.75,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,9.39,2088.0,35.31,13.39,33.0,22.5,15.56,1.0,24.0,81.04,90.16,96.0,71.25,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,9.54,2088.0,35.31,13.39,33.0,22.5,15.56,1.0,24.0,81.04,90.16,96.0,71.25,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,9.69,2088.0,35.31,13.39,33.0,22.5,15.56,1.0,24.0,81.04,90.16,96.0,71.25,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,9.841,2088.0,35.31,13.39,33.0,22.5,15.56,1.0,24.0,81.04,90.16,96.0,71.25,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,9.99,2088.0,35.31,20.36,33.0,22.5,15.56,1.0,24.0,81.04,90.16,96.0,71.25,16.68,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,10.14,2088.0,35.31,20.36,33.0,22.5,15.56,1.0,24.0,81.04,90.16,96.0,71.25,17.4,1.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,10.29,2088.0,35.31,20.36,33.0,22.5,15.56,1.0,24.0,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,10.44,2088.0,35.31,20.36,33.0,22.5,15.56,1.01,24.0,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,10.59,2088.0,35.31,20.36,33.0,22.5,15.56,1.01,19.5,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,10.74,2088.0,35.31,20.36,33.0,22.5,15.56,1.01,19.5,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,10.89,2110.5,34.89,20.36,33.0,22.5,15.56,1.01,19.5,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.01665,1.0477,1,1,0
3aca2ec1-20260907_072817.csv,11.04,2110.5,34.89,20.36,33.0,22.5,15.56,1.01,19.5,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.01665,1.0477,0,1,0
3aca2ec1-20260907_072817.csv,11.19,2110.5,34.89,20.36,33.0,22.5,15.56,1.01,19.5,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.01665,1.0987,0,1,0
3aca2ec1-20260907_072817.csv,11.34,2110.5,66.04,20.36,33.0,22.5,31.11,1.01,19.5,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,0,1,0
3aca2ec1-20260907_072817.csv,11.49,2110.5,66.04,20.36,33.0,22.5,31.11,1.01,19.5,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,11.64,2110.5,66.04,20.36,33.0,42.0,31.11,1.01,19.5,81.04,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,11.79,2110.5,66.04,20.36,33.0,42.0,31.11,1.01,19.5,81.46,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,11.94,2110.5,66.04,20.36,33.0,42.0,31.11,1.01,19.5,81.46,90.16,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,12.09,2110.5,66.05,20.36,33.0,42.0,31.11,1.01,19.5,81.46,91.46,96.0,71.25,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,12.24,2110.5,66.05,20.36,33.0,42.0,31.11,1.01,19.5,81.46,91.46,96.0,72.75,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,12.39,2110.5,66.05,20.36,33.0,42.0,31.11,1.01,19.5,81.46,91.46,96.0,72.75,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,12.57,2110.5,66.05,20.36,33.0,42.0,31.11,1.01,19.5,81.46,91.46,96.0,72.75,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,12.72,2110.5,66.05,20.36,33.0,42.0,31.11,1.01,19.5,81.46,91.46,96.0,72.75,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,12.871,2110.5,66.05,35.14,33.0,42.0,31.11,1.01,19.5,81.46,91.46,96.0,72.75,17.4,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,13.02,2110.5,66.05,35.14,33.0,42.0,31.11,1.01,19.5,81.46,91.46,96.0,72.75,16.87,2.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,13.171,2110.5,66.05,35.14,33.0,42.0,31.11,1.01,19.5,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,13.32,2110.5,66.05,35.14,33.0,42.0,31.11,1.04,19.5,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,13.5,2110.5,66.05,35.14,33.0,42.0,31.11,1.04,-8.25,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,13.65,2110.5,66.05,35.14,33.0,42.0,31.11,1.04,-8.25,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,13.8,1825.5,76.27,35.14,33.0,42.0,31.11,1.04,-8.25,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,13.952,1825.5,76.27,35.14,33.0,42.0,31.11,1.04,-8.25,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.03329,1.0987,1,1,0
3aca2ec1-20260907_072817.csv,14.13,1825.5,76.27,35.14,33.0,42.0,31.11,1.04,-8.25,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.03329,1.093,0,1,0
3aca2ec1-20260907_072817.csv,14.28,1825.5,17.54,35.14,33.0,42.0,6.67,1.04,-8.25,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,0,1,0
3aca2ec1-20260907_072817.csv,14.43,1825.5,17.54,35.14,33.0,42.0,6.67,1.04,-8.25,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,14.58,1825.5,17.54,35.14,33.0,12.0,6.67,1.04,-8.25,81.46,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,14.73,1825.5,17.54,35.14,33.0,12.0,6.67,1.04,-8.25,83.55,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,14.88,1825.5,17.54,35.14,33.0,12.0,6.67,1.04,-8.25,83.55,91.46,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,15.03,1825.5,17.54,35.14,33.0,12.0,6.67,1.04,-8.25,83.55,92.16,96.0,72.75,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,15.18,1825.5,17.54,35.14,33.0,12.0,6.67,1.04,-8.25,83.55,92.16,96.0,72.0,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,15.33,1825.5,17.54,35.14,33.0,12.0,6.67,1.04,-8.25,83.55,92.16,96.0,72.0,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,15.48,1825.5,17.54,35.14,33.0,12.0,6.67,1.04,-8.25,83.55,92.16,96.0,72.0,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,15.63,1825.5,17.54,35.14,33.0,12.0,6.67,1.04,-8.25,83.55,92.16,96.0,72.0,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,15.78,1825.5,17.54,30.47,33.0,12.0,6.67,1.04,-8.25,83.55,92.16,96.0,72.0,16.87,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,15.93,1825.5,17.54,30.47,33.0,12.0,6.67,1.04,-8.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,16.08,1825.5,17.54,30.47,33.0,12.0,6.67,1.04,-8.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,16.23,1825.5,17.54,30.47,33.0,12.0,6.67,16.0,-8.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,16.38,1825.5,17.54,30.47,33.0,12.0,6.67,16.0,-17.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,16.53,1825.5,17.54,30.47,33.0,12.0,6.67,16.0,-17.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,16.68,1473.5,22.1,30.47,33.0,12.0,6.67,16.0,-17.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.00713,1.093,1,1,0
3aca2ec1-20260907_072817.csv,16.83,1473.5,22.1,30.47,33.0,12.0,6.67,16.0,-17.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.00713,1.093,0,1,0
3aca2ec1-20260907_072817.csv,16.98,1473.5,22.1,30.47,33.0,12.0,6.67,16.0,-17.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.00713,1.0456,0,1,0
3aca2ec1-20260907_072817.csv,17.13,1473.5,33.15,30.47,33.0,12.0,10.0,16.0,-17.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,17.28,1473.5,33.15,30.47,33.0,12.0,10.0,16.0,-17.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,17.43,1473.5,33.15,30.47,33.0,24.75,10.0,16.0,-17.25,83.55,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,17.58,1473.5,33.15,30.47,33.0,24.75,10.0,16.0,-17.25,84.25,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,17.73,1473.5,33.15,30.47,33.0,24.75,10.0,16.0,-17.25,84.25,92.16,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,17.88,1473.5,33.15,30.47,33.0,24.75,10.0,16.0,-17.25,84.25,92.06,96.0,72.0,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,18.03,1473.5,33.15,30.47,33.0,24.75,10.0,16.0,-17.25,84.25,92.06,96.0,68.25,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,18.182,1473.5,33.15,30.47,33.0,24.75,10.0,16.0,-17.25,84.25,92.06,96.0,68.25,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,18.33,1473.5,33.15,30.47,33.0,24.75,10.0,16.0,-17.25,84.25,92.06,96.0,68.25,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,18.48,1473.5,33.15,30.47,33.0,24.75,10.0,16.0,-17.25,84.25,92.06,96.0,68.25,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,18.63,1473.5,33.15,27.24,33.0,24.75,10.0,16.0,-17.25,84.25,92.06,96.0,68.25,7.85,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,18.78,1473.5,33.15,27.24,33.0,24.75,10.0,16.0,-17.25,84.25,92.06,96.0,68.25,18.63,3.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,18.93,1473.5,33.15,27.24,33.0,24.75,10.0,16.0,-17.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,19.08,1473.5,33.15,27.24,33.0,24.75,10.0,0.91,-17.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,19.23,1473.5,33.15,27.24,33.0,24.75,10.0,0.91,29.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,19.38,1473.5,33.15,27.24,33.0,24.75,10.0,0.91,29.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,19.53,2512.5,18.5,27.24,33.0,24.75,10.0,0.91,29.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.0107,1.0456,1,1,0
3aca2ec1-20260907_072817.csv,19.68,2512.5,18.5,27.24,33.0,24.75,10.0,0.91,29.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.0107,1.0456,0,1,0
3aca2ec1-20260907_072817.csv,19.83,2512.5,18.5,27.24,33.0,24.75,10.0,0.91,29.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.0107,1.0693,0,1,0
3aca2ec1-20260907_072817.csv,19.98,2512.5,43.17,27.24,33.0,24.75,23.33,0.91,29.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,0,1,0
3aca2ec1-20260907_072817.csv,20.13,2512.5,43.17,27.24,33.0,24.75,23.33,0.91,29.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,20.28,2512.5,43.17,27.24,33.0,27.75,23.33,0.91,29.25,84.25,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,20.43,2512.5,43.17,27.24,33.0,27.75,23.33,0.91,29.25,83.76,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,20.58,2512.5,43.17,27.24,33.0,27.75,23.33,0.91,29.25,83.76,92.06,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,20.73,2512.5,43.17,27.24,33.0,27.75,23.33,0.91,29.25,83.76,91.46,96.0,68.25,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,20.88,2512.5,43.17,27.24,33.0,27.75,23.33,0.91,29.25,83.76,91.46,96.0,66.75,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,21.06,2512.5,43.17,27.24,33.0,27.75,23.33,0.91,29.25,83.76,91.46,96.0,66.75,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,21.21,2512.5,43.17,27.24,33.0,27.75,23.33,0.91,29.25,83.76,91.46,96.0,66.75,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,21.362,2512.5,43.17,27.24,33.0,27.75,23.33,0.91,29.25,83.76,91.46,96.0,66.75,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,21.51,2512.5,43.17,35.04,33.0,27.75,23.33,0.91,29.25,83.76,91.46,96.0,66.75,18.63,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
3aca2ec1-20260907_072817.csv,21.69,2512.5,43.17,35.04,33.0,27.75,23.33,0.91,29.25,83.76,91.46,96.0,66.75,12.47,2.0,nan,nan,nan,nan,nan,0.02497,1.0693,1,1,0
